Age	Paleotemperature
20.966	0.542266239078922
20.968	0.253253583052889
20.97	0.482832184815504
20.972	0.391933043000864
20.974	0.302199274799233
20.976	0.504974283462661
20.978	0.245095967761831
20.98	0.239269099696789
20.982	0.167015935690283
20.984	0.0959281452967827
20.986	0.0761167938756424
20.988	0.0434863327114132
20.99	0.106416507813855
20.992	0.0912666508447488
20.994	0.0761167938756424
20.996	0.119235617556946
20.998	0.100589639748815
21	0.313853010929315
21.002	0.356971834610619
21.004	0.40125603190493
21.006	0.262576571956954
21.008	0.471178448685422
21.01	0.39542916383989
21.012	0.320845252607364
21.014	0.344152724867528
21.016	0.228780737179717
21.018	0.355806460997611
21.02	0.282387923378093
21.022	0.208969385758576
21.024	0.241599846922807
21.026	0.185661913498413
21.028	0.319679878994356
21.03	0.289380165056143
21.032	0.260245824730938
21.034	0.208969385758576
21.036	0.104085760587839
21.038	0.140212342591092
21.04	0.179835045433373
21.042	0.219457748275651
21.044	0.363964076288667
21.046	0.260245824730938
21.048	0.288214791443135
21.05	0.380279306870783
21.052	0.471178448685422
21.054	0.525951008496808
21.056	0.0679591785845858
21.058	0.0924320244577569
21.06	0.11690487033093
21.062	0.225284616340693
21.064	0.333664362350454
21.066	0.240434473309799
21.068	0.147204584269142
21.07	0.0842744091666988
21.072	0.0201788604512487
21.074	0.256749703891914
21.076	0.493320547332577
21.078	0.433886493069161
21.08	0.375617812418749
21.082	0.316183758155331
21.084	0.318514505381348
21.086	0.322010626220373
21.088	0.34298735125452
21.09	0.365129449901677
21.092	0.354641087384602
21.094	0.345318098480536
21.096	0.34298735125452
21.098	0.340656604028504
21.1	0.305695395638257
21.102	0.269568813635004
21.104	0.305695395638257
21.106	0.341821977641512
21.108	0.410579020808996
21.11	0.47817069036347
21.112	0.410579020808996
21.114	0.495651294558595
21.116	0.581888941921201
21.118	0.502643536236643
21.12	0.196150276015486
21.122	0.329002867898422
21.124	0.460690086168348
21.126	0.630834633667545
21.128	0.725229896321209
21.13	0.818459785361866
21.132	1.01657329957326
21.134	0.926839531371628
21.136	0.837105763169997
21.138	0.792821565875685
21.14	0.761356478324464
21.142	0.731056764386251
21.144	0.405917526356964
21.146	0.31734913176834
21.148	0.228780737179717
21.15	0.261411198343946
21.152	0.578392821082177
21.154	0.291710912282159
21.156	0.00502900348214223
21.158	0.123897112008979
21.16	0.141377716204102
21.162	0.157692946786217
21.164	0.26490731918297
21.166	0.370956317966717
21.168	0.47817069036347
21.17	0.340656604028504
21.172	0.298703153960209
21.174	0.256749703891914
21.176	0.190323407950446
21.178	0.34298735125452
21.18	0.496816668171603
21.182	0.243930594148823
21.184	0.196150276015486
21.186	0.118070243943938
21.188	0.0388248382593794
21.19	0.00269825625612609
21.192	0.0749514202626343
21.194	0.147204584269142
21.196	-0.166280917630063
21.198	-0.0800432702674563
21.2	0.00735975070815837
21.202	0.160023694012233
21.204	0.219457748275651
21.206	0.280057176152077
21.208	0.303364648412241
21.21	0.113408749491905
21.212	-0.0777125230414402
21.214	0.231111484405733
21.216	0.18100041904638
21.218	0.130889353687028
21.22	0.0493132007764536
21.222	-0.0334283257471288
21.224	0.0423209590984052
21.226	0.119235617556946
21.228	0.107581881426863
21.23	0.0970935189097892
21.232	0.168181309303289
21.234	0.309191516477283
21.236	0.451367097264283
21.238	0.387271548548832
21.24	0.32317599983338
21.242	0.290545538669151
21.244	0.257915077504922
21.246	0.227615363566709
21.248	0.197315649628496
21.25	0.235772978857767
21.252	0.274230308087036
21.254	0.463020833394364
21.256	0.651811358701693
21.258	0.599369546116324
21.26	0.546927733530954
21.262	0.32317599983338
21.264	0.522454887657783
21.266	0.720568401869177
21.268	0.741545126903324
21.27	0.761356478324464
21.272	0.635496128119579
21.274	0.509635777914693
21.276	0.618015523924455
21.278	0.726395269934218
21.28	0.711245412965111
21.282	0.697260929609013
21.284	0.647149864249661
21.286	0.598204172503316
21.288	0.717072281030152
21.29	0.835940389556989
21.292	0.954808498083824
21.294	0.985108212022039
21.296	1.01424255234724
21.298	0.969958355052932
21.3	0.924508784145611
21.302	0.816129038135848
21.304	0.706583918513079
21.306	0.605196414181364
21.308	0.503808909849651
21.31	0.613354029472422
21.312	0.722899149095193
21.314	0.882555334077316
21.316	1.04337689267245
21.318	0.741545126903324
21.32	0.440878734747209
21.322	0.451367097264283
21.324	0.42106738332607
21.326	0.391933043000864
21.328	0.361633329062651
21.33	0.332498988737446
21.332	0.312687637316307
21.334	0.358137208223627
21.336	0.404752152743954
21.338	0.450201723651274
21.34	0.41407514164802
21.342	0.480501437589488
21.344	0.548093107143964
21.346	0.535273997400874
21.348	0.522454887657783
21.35	0.509635777914693
21.352	0.20780401214557
21.354	0.315018384542323
21.356	0.422232756939077
21.358	0.384940801322815
21.36	0.532943250174858
21.362	0.682111072639906
21.364	0.458359338942332
21.366	0.447870976425257
21.368	0.437382613908183
21.37	0.437382613908183
21.372	0.362798702675661
21.374	0.288214791443135
21.376	0.454863218103307
21.378	0.423398130552086
21.38	0.391933043000864
21.382	0.377948559644767
21.384	0.184496539885405
21.386	-0.00779010626094811
21.388	0.370956317966717
21.39	0.410579020808996
21.392	0.449036350038267
21.394	0.488659052880545
21.396	0.473509195911438
21.398	0.45952471255534
21.4	0.444374855586233
21.402	0.169346682916299
21.404	0.0982588925227988
21.406	0.0283364757423052
21.408	-0.0427513146511949
21.41	0.0376594646463713
21.412	0.119235617556946
21.414	0.0691245521975924
21.416	0.0772821674886504
21.418	0.0854397827797085
21.42	0.21363088021061
21.422	0.217127001049635
21.424	0.221788495501667
21.426	-0.0252707104560707
21.428	0.0411555854853955
21.43	0.106416507813855
21.432	0.256749703891914
21.434	0.306860769251267
21.436	0.356971834610619
21.438	0.40708289996997
21.44	0.28471867060411
21.442	0.253253583052889
21.444	0.220623121888659
21.446	0.189158034337438
21.448	0.199646396854512
21.45	0.208969385758576
21.452	0.246261341374839
21.454	0.182165792659389
21.456	0.11690487033093
21.458	0.308026142864273
21.46	0.291710912282159
21.462	0.270734187248012
21.464	0.249757462213864
21.466	0.352310340158586
21.468	0.381444680483791
21.47	0.411744394422004
21.472	0.231111484405733
21.474	0.348814219319561
21.476	0.46535158062038
21.478	0.368625570740701
21.48	0.446705602812249
21.482	0.344152724867528
21.484	0.241599846922807
21.486	0.236938352470773
21.488	0.234607605244757
21.49	0.233442231631749
21.492	0.27772642892606
21.494	0.120400991169954
21.496	0.174008177368331
21.498	0.227615363566709
21.5	0.281222549765086
21.502	0.432721119456151
21.504	0.584219689147217
21.506	0.243930594148823
21.508	0.333664362350454
21.51	0.424563504165095
21.512	0.634330754506571
21.514	0.60170029334234
21.516	0.60869253502039
21.518	0.576062073856161
21.52	0.569069832178111
21.522	0.560912216887054
21.524	0.53760474462689
21.526	0.60869253502039
21.528	0.654142105927709
21.53	0.606361787794374
21.532	0.578392821082177
21.534	0.586550436373234
21.536	0.594708051664292
21.538	0.417571262487045
21.54	0.607527161407382
21.542	0.715906907417143
21.544	0.430390372230135
21.546	0.143708463430118
21.548	0.790490818649669
21.55	0.363964076288667
21.552	0.169346682916299
21.554	0.532943250174858
21.556	0.489824426493554
21.558	0.447870976425257
21.56	0.389602295774848
21.562	0.290545538669151
21.564	0.541100865465914
21.566	0.531777876561848
21.568	0.562077590500061
21.57	0.592377304438274
21.572	0.204307891306544
21.574	0.570235205791119
21.576	0.352310340158586
21.578	0.454863218103307
21.58	0.443209481973225
21.582	0.431555745843143
21.584	0.442044108360217
21.586	0.275395681700044
21.588	0.247426714987847
21.59	0.352310340158586
21.592	0.439713361134201
21.594	0.528281755722824
21.596	0.400090658291922
21.598	0.334829735963464
21.6	0.359302581836635
21.602	0.191488781563454
21.604	0.18799266072443
21.606	0.185661913498413
21.608	0.185661913498413
21.61	0.598204172503316
21.612	0.912855048015529
21.614	0.488659052880545
21.616	0.564408337726077
21.618	0.638992248958603
21.62	0.696095555996005
21.622	0.602865666955348
21.624	0.527116382109816
21.626	0.451367097264283
21.628	0.463020833394364
21.63	0.684441819865922
21.632	0.474674569524446
21.634	0.521289514044774
21.636	0.713576160191127
21.638	0.905862806337481
21.64	0.532943250174858
21.642	0.812632917296824
21.644	0.766017972776497
21.646	0.766017972776497
21.648	0.766017972776497
21.65	0.766017972776497
21.652	0.661134347605758
21.654	0.602865666955348
21.656	0.579558194695185
21.658	0.576062073856161
21.66	0.571400579404127
21.662	0.567904458565103
21.664	0.917516542467563
21.666	0.731056764386251
21.668	0.591211930825267
21.67	0.835940389556989
21.672	0.800979181166742
21.674	0.766017972776497
21.676	0.882555334077316
21.678	0.929170278597645
21.68	0.987438959248055
21.682	0.766017972776497
21.684	0.859247861817152
21.686	0.952477750857808
21.688	0.777671708906579
21.69	0.766017972776497
21.692	0.964131486987891
21.694	0.509635777914693
21.696	0.521289514044774
21.698	0.532943250174858
21.7	0.626173139215513
21.702	0.428059625004119
21.704	0.719403028256169
21.706	0.742710500516332
21.708	0.766017972776497
21.71	0.847594125687071
21.712	0.929170278597645
21.714	0.847594125687071
21.716	0.766017972776497
21.718	0.975785223117973
21.72	0.923343410532603
21.722	0.870901597947234
21.724	0.61451940308543
21.726	0.358137208223627
21.728	0.649480611475677
21.73	0.940824014727726
21.732	0.934997146662686
21.734	0.929170278597645
21.736	0.55625072243502
21.738	0.643653743410635
21.74	0.731056764386251
21.742	0.824286653426906
21.744	0.917516542467563
21.746	0.870901597947234
21.748	0.824286653426906
21.75	0.812632917296824
21.752	0.800979181166742
21.754	0.940824014727726
21.756	0.900035938272439
21.758	0.859247861817152
21.76	0.696095555996005
21.762	0.532943250174858
21.764	0.626173139215513
21.766	0.719403028256169
21.768	0.731056764386251
21.77	0.715906907417143
21.772	0.699591676835029
21.774	0.684441819865922
21.776	0.669291962896816
21.778	0.652976732314701
21.78	0.637826875345595
21.782	0.591211930825267
21.784	0.544596986304938
21.786	0.696095555996005
21.788	0.655307479540717
21.79	0.61451940308543
21.792	0.672788083735842
21.794	0.731056764386251
21.796	0.61451940308543
21.798	0.497982041784611
21.8	0.352310340158586
21.802	0.20663863853256
21.804	0.532943250174858
21.806	0.428059625004119
21.808	0.32317599983338
21.81	0.474674569524446
21.812	0.626173139215513
21.814	0.626173139215513
21.816	0.591211930825267
21.818	0.55625072243502
21.82	0.60869253502039
21.822	0.661134347605758
21.824	0.824286653426906
21.826	0.812632917296824
21.828	0.800979181166742
21.83	0.602865666955348
21.832	0.672788083735842
21.834	0.742710500516332
21.836	0.69259943515698
21.838	0.641322996184619
21.84	0.591211930825267
21.842	0.632000007280554
21.844	0.672788083735842
21.846	0.632000007280554
21.848	0.591211930825267
21.85	0.696095555996005
21.852	0.602865666955348
21.854	0.509635777914693
21.856	0.696095555996005
21.858	0.754364236646414
21.86	0.812632917296824
21.862	0.620346271150471
21.864	0.428059625004119
21.866	0.579558194695185
21.868	0.509635777914693
21.87	0.439713361134201
21.872	0.649480611475677
21.874	0.736883632451292
21.876	0.824286653426906
21.878	0.684441819865922
21.88	0.602865666955348
21.882	0.521289514044774
21.884	0.538770118239898
21.886	0.55625072243502
21.888	0.358137208223627
21.89	0.31734913176834
21.892	0.276561055313052
21.894	0.346483472093544
21.896	0.32317599983338
21.898	0.299868527573217
21.9	0.369790944353709
21.902	0.363964076288667
21.904	0.358137208223627
21.906	0.486328305654529
21.908	0.0901012772317408
21.91	0.276561055313052
21.912	0.463020833394364
21.914	0.171677430142315
21.916	0.25908045111793
21.918	0.346483472093544
21.92	0.253253583052889
21.922	0.404752152743954
21.924	0.398925284678914
21.926	0.393098416613873
21.928	0.369790944353709
21.93	0.404752152743954
21.932	0.439713361134201
21.934	0.276561055313052
21.936	0.369790944353709
21.938	0.422232756939077
21.94	0.474674569524446
21.942	0.579558194695185
21.944	0.486328305654529
21.946	0.393098416613873
21.948	0.299868527573217
21.95	0.591211930825267
21.952	0.515462645979733
21.954	0.439713361134201
21.956	0.497982041784611
21.958	0.311522263703299
21.96	0.125062485621986
21.962	0.0551400688414955
21.964	0.113408749491905
21.966	0.154196825947192
21.968	0.19498490240248
21.97	0.19498490240248
21.972	0.101755013361823
21.974	0.101755013361823
21.976	0.19498490240248
21.978	0.288214791443135
21.98	0.311522263703299
21.982	0.32317599983338
21.984	0.428059625004119
21.986	0.497982041784611
21.988	0.567904458565103
21.99	0.369790944353709
21.992	0.439713361134201
21.994	0.463020833394364
21.996	0.410579020808996
21.998	0.358137208223627
22	0.532943250174858
22.002	0.463020833394364
22.004	0.381444680483791
22.006	0.445540229199241
22.008	0.509635777914693
22.01	0.439713361134201
22.012	0.428059625004119
22.014	0.26490731918297
22.016	0.288214791443135
22.018	0.311522263703299
22.02	0.684441819865922
22.022	0.532943250174858
22.024	0.707749292126087
22.026	0.579558194695185
22.028	0.620346271150471
22.03	0.661134347605758
22.032	0.509635777914693
22.034	0.521289514044774
22.036	0.742710500516332
22.038	0.538770118239898
22.04	0.334829735963464
22.042	0.393098416613873
22.044	0.183331166272396
22.046	0.672788083735842
22.048	0.503808909849651
22.05	0.334829735963464
22.052	0.241599846922807
22.054	0.358137208223627
22.056	0.393098416613873
22.058	0.410579020808996
22.06	0.428059625004119
22.062	0.404752152743954
22.064	0.497982041784611
22.066	0.404752152743954
22.068	0.416405888874036
22.07	0.428059625004119
22.072	0.544596986304938
22.074	0.346483472093544
22.076	0.369790944353709
22.078	0.404752152743954
22.08	0.451367097264283
22.082	0.398925284678914
22.084	0.346483472093544
22.086	0.311522263703299
22.088	0.276561055313052
22.09	0.521289514044774
22.092	0.463020833394364
22.094	0.602865666955348
22.096	0.532943250174858
22.098	0.463020833394364
22.1	0.369790944353709
22.102	0.626173139215513
22.104	0.602865666955348
22.106	0.742710500516332
22.108	0.393098416613873
22.11	0.463020833394364
22.112	0.620346271150471
22.114	0.777671708906579
22.116	0.451367097264283
22.118	0.754364236646414
22.12	0.777671708906579
22.122	0.940824014727726
22.124	0.882555334077316
22.126	0.900035938272439
22.128	0.917516542467563
22.13	0.952477750857808
22.132	0.859247861817152
22.134	0.684441819865922
22.136	0.824286653426906
22.138	0.55625072243502
22.14	0.61451940308543
22.142	0.503808909849651
22.144	0.393098416613873
22.146	0.929170278597645
22.148	0.649480611475677
22.15	0.0551400688414955
22.152	0.0784475411016585
22.154	0.160023694012233
22.156	0.0376594646463713
22.158	-0.0847047647194886
22.16	-0.154627181499982
22.162	0.101755013361823
22.164	0.311522263703299
22.166	0.276561055313052
22.168	0.416405888874036
22.17	0.334829735963464
22.172	0.363964076288667
22.174	0.393098416613873
22.176	0.422232756939077
22.178	0.451367097264283
22.18	0.480501437589488
22.182	0.509635777914693
22.184	0.439713361134201
22.186	0.381444680483791
22.188	0.439713361134201
22.19	0.358137208223627
22.192	0.579558194695185
22.194	0.26490731918297
22.196	0.288214791443135
22.198	0.544596986304938
22.2	0.428059625004119
22.202	0.404752152743954
22.204	0.416405888874036
22.206	0.428059625004119
22.208	0.325506747059398
22.21	0.372121691579725
22.212	0.32434137344639
22.214	0.39426379022688
22.216	0.521289514044774
22.218	0.460690086168348
22.22	0.31035689009029
22.222	0.39426379022688
22.224	0.25208820943988
22.226	0.226449989953701
22.228	0.165850562077273
22.23	0.104085760587839
22.232	0.0434863327114132
22.234	0.0796129147146666
22.236	0.203142517693536
22.238	0.039990211872389
22.24	0.182165792659389
22.242	0.162354441238249
22.244	0.151866078721176
22.246	0.00852512432116644
22.248	0.134385474526052
22.25	0.232276858018741
22.252	0.00735975070815837
22.254	0.0994242661358069
22.256	0.232276858018741
22.258	0.304530022025249
22.26	0.340656604028504
22.262	0.20780401214557
22.264	0.0970935189097892
22.266	0.287049417830127
22.268	0.215961627436626
22.27	0.056305442454502
22.272	0.0364940910333633
22.274	0.0796129147146666
22.276	0.184496539885405
22.278	0.161189067625241
22.28	0.093597398070765
22.282	0.256749703891914
22.284	0.393098416613873
22.286	0.170512056529307
22.288	0.13555084813906
22.29	0.198481023241504
22.292	0.347648845706552
22.294	0.27189956086102
22.296	0.368625570740701
22.298	0.319679878994356
22.3	0.197315649628496
22.302	0.183331166272396
22.304	0.12273173839597
22.306	0.33599510957647
22.308	0.438547987521193
22.31	0.102920386974831
22.312	0.212465506597602
22.314	-0.0718856549763982
22.316	0.299868527573217
22.318	0.220623121888659
22.32	-0.0124516007129804
22.322	0.161189067625241
22.324	0.26490731918297
22.326	0.267238066408986
22.328	0.46651695423339
22.33	0.456028591716316
22.332	0.445540229199241
22.334	0.137881595365076
22.336	0.361633329062651
22.338	0.183331166272396
22.34	0.295207033121183
22.342	0.333664362350454
22.344	0.372121691579725
22.346	0.263741945569964
22.348	-0.181430774599169
22.35	0.0609669369065359
22.352	0.137881595365076
22.354	0.214796253823618
22.356	0.144873837043126
22.358	0.0061943770951503
22.36	0.179835045433373
22.362	0.353475713771594
22.364	0.367460197127693
22.366	0.31734913176834
22.368	0.54343161269193
22.37	0.410579020808996
22.372	0.276561055313052
22.374	0.697260929609013
22.376	0.658803600379742
22.378	0.62151164476348
22.38	0.583054315534209
22.382	0.365129449901677
22.384	0.370956317966717
22.386	0.418736636100053
22.388	0.467682327846398
22.39	0.379113933257774
22.392	0.62151164476348
22.394	0.522454887657783
22.396	0.422232756939077
22.398	0.261411198343946
22.4	0.53061250294884
22.402	0.581888941921201
22.404	0.633165380893561
22.406	0.454863218103307
22.408	0.493320547332577
22.41	0.256749703891914
22.412	0.529447129335832
22.414	0.802144554779752
22.416	0.254418956665897
22.418	0.458359338942332
22.42	0.473509195911438
22.422	0.489824426493554
22.424	0.299868527573217
22.426	0.0831090355536923
22.428	0.115739496717921
22.43	0.147204584269142
22.432	0.0306672229683229
22.434	0.093597398070765
22.436	0.093597398070765
22.438	0.093597398070765
22.44	0.235772978857767
22.442	0.329002867898422
22.444	0.0609669369065359
22.446	0.102920386974831
22.448	0.144873837043126
22.45	0.234607605244757
22.452	0.171677430142315
22.454	0.231111484405733
22.456	0.291710912282159
22.458	0.0493132007764536
22.46	0.168181309303289
22.462	0.172842803755323
22.464	0.177504298207355
22.466	-0.075381775815424
22.468	0.155362199560199
22.47	0.0190134868382406
22.472	0.0376594646463713
22.474	0.056305442454502
22.476	0.297537780347201
22.478	0.352310340158586
22.48	0.370956317966717
22.482	0.389602295774848
22.484	0.521289514044774
22.486	0.410579020808996
22.488	0.40125603190493
22.49	0.270734187248012
22.492	0.141377716204102
22.494	0.637826875345595
22.496	0.308026142864273
22.498	0.402421405517938
22.5	0.496816668171603
22.502	0.446705602812249
22.504	0.313853010929315
22.506	0.309191516477283
22.508	0.40824827358298
22.51	0.507305030688677
22.512	0.352310340158586
22.514	0.539935491852906
22.516	0.513131898753717
22.518	0.486328305654529
22.52	0.212465506597602
22.522	-0.0613972924593256
22.524	0.309191516477283
22.526	0.267238066408986
22.528	0.226449989953701
22.53	0.233442231631749
22.532	0.240434473309799
22.534	0.320845252607364
22.536	0.402421405517938
22.538	0.0295018493553148
22.54	0.281222549765086
22.542	0.0411555854853955
22.544	0.0458170799374294
22.546	0.0504785743894617
22.548	0.218292374662643
22.55	-0.145304192595916
22.552	-0.112673731431685
22.554	-0.0800432702674563
22.556	0.161189067625241
22.558	0.369790944353709
22.56	0.0842744091666988
22.562	-0.0357590729731449
22.564	-0.154627181499982
22.566	0.167015935690283
22.568	-0.134815830078842
22.57	-0.0241053368430627
22.572	0.0877705300057246
22.574	0.0353287174203552
22.576	-0.115004478657702
22.578	-0.222218851054457
22.58	-0.0439166882642014
22.582	0.134385474526052
22.584	0.0749514202626343
22.586	0.164685188464265
22.588	0.177504298207355
22.59	0.190323407950446
22.592	0.203142517693536
22.594	0.322010626220373
22.596	0.360467955449643
22.598	0.32317599983338
22.6	0.256749703891914
22.602	0.189158034337438
22.604	0.167015935690283
22.606	0.348814219319561
22.608	0.453697844490299
22.61	0.283553296991102
22.612	0.113408749491905
22.614	0.312687637316307
22.616	0.418736636100053
22.618	0.292876285895167
22.62	0.167015935690283
22.622	0.189158034337438
22.624	0.253253583052889
22.626	0.157692946786217
22.628	0.270734187248012
22.63	0.382610054096799
22.632	0.398925284678914
22.634	0.345318098480536
22.636	0.40824827358298
22.638	0.249757462213864
22.64	0.0912666508447488
22.642	0.558581469661037
22.644	0.225284616340693
22.646	0.269568813635004
22.648	0.313853010929315
22.65	0.359302581836635
22.652	0.403586779130946
22.654	0.447870976425257
22.656	0.319679878994356
22.658	0.437382613908183
22.66	0.555085348822012
22.662	0.672788083735842
22.664	0.579558194695185
22.666	0.486328305654529
22.668	0.719403028256169
22.67	0.334829735963464
22.672	0.684441819865922
22.674	0.567904458565103
22.676	0.731056764386251
22.678	0.655307479540717
22.68	0.579558194695185
22.682	0.696095555996005
22.684	0.381444680483791
22.686	0.905862806337481
22.688	0.818459785361866
22.69	0.731056764386251
22.692	0.486328305654529
22.694	0.439713361134201
22.696	0.218292374662643
22.698	0.404752152743954
22.7	0.882555334077316
22.702	0.299868527573217
22.704	0.661134347605758
22.706	0.707749292126087
22.708	0.626173139215513
22.71	0.620346271150471
22.712	0.61451940308543
22.714	0.573731326630143
22.716	0.532943250174858
22.718	0.305695395638257
22.72	0.0784475411016585
22.722	0.288214791443135
22.724	0.311522263703299
22.726	0.183331166272396
22.728	0.393098416613873
22.73	0.451367097264283
22.732	0.32317599983338
22.734	0.463020833394364
22.736	0.55625072243502
22.738	0.463020833394364
22.74	0.457193965329324
22.742	0.451367097264283
22.744	0.381444680483791
22.746	0.497982041784611
22.748	0.369790944353709
22.75	0.218292374662643
22.752	0.521289514044774
22.754	0.433886493069161
22.756	0.346483472093544
22.758	0.451367097264283
22.76	0.742710500516332
22.762	0.61451940308543
22.764	0.486328305654529
22.766	0.358137208223627
22.768	0.684441819865922
22.77	0.60869253502039
22.772	0.532943250174858
22.774	0.404752152743954
22.776	0.20663863853256
22.778	0.331333615124438
22.78	0.454863218103307
22.782	0.579558194695185
22.784	0.381444680483791
22.786	0.352310340158586
22.788	0.32317599983338
22.79	0.696095555996005
22.792	0.882555334077316
22.794	0.859247861817152
22.796	0.835940389556989
22.798	0.684441819865922
22.8	0.777671708906579
22.802	0.818459785361866
22.804	0.859247861817152
22.806	0.731056764386251
22.808	0.672788083735842
22.81	0.760191104711455
22.812	0.847594125687071
22.814	0.999092695378136
22.816	0.777671708906579
22.818	0.818459785361866
22.82	0.859247861817152
22.822	0.160023694012233
22.824	0.416405888874036
22.826	0.49215517371957
22.828	0.567904458565103
22.83	0.393098416613873
22.832	0.416405888874036
22.834	0.503808909849651
22.836	0.591211930825267
22.838	0.0784475411016585
22.84	0.288214791443135
22.842	0.20663863853256
22.844	0.125062485621986
22.846	0.0667938049715762
22.848	0.0434863327114132
22.85	0.171677430142315
22.852	0.00852512432116644
22.854	0.0726206730366181
22.856	0.136716221752068
22.858	0.0901012772317408
22.86	0.183331166272396
22.862	0.358137208223627
22.864	0.218292374662643
22.866	0.346483472093544
22.868	0.416405888874036
22.87	0.329002867898422
22.872	0.241599846922807
22.874	0.474674569524446
22.876	0.474674569524446
22.878	0.428059625004119
22.88	0.521289514044774
22.882	0.509635777914693
22.884	0.497982041784611
22.886	0.439713361134201
22.888	0.381444680483791
22.89	0.433886493069161
22.892	0.486328305654529
22.894	0.463020833394364
22.896	0.55625072243502
22.898	0.742710500516332
22.9	0.61451940308543
22.902	0.632000007280554
22.904	0.649480611475677
22.906	0.451367097264283
22.908	0.766017972776497
22.91	0.474674569524446
22.912	0.381444680483791
22.914	0.404752152743954
22.916	0.567904458565103
22.918	0.457193965329324
22.92	0.346483472093544
22.922	0.393098416613873
22.924	0.369790944353709
22.926	0.358137208223627
22.928	0.463020833394364
22.93	0.101755013361823
22.932	0.0201788604512487
22.934	0.0842744091666988
22.936	0.148369957882151
22.938	-0.0613972924593256
22.94	0.0434863327114132
22.942	0.031832596581331
22.944	0.19498490240248
22.946	0.358137208223627
22.948	0.113408749491905
22.95	0.125062485621986
22.952	0.136716221752068
22.954	0.0667938049715762
22.956	0.276561055313052
22.958	0.229946110792725
22.96	0.160023694012233
22.962	0.0901012772317408
22.964	0.463020833394364
22.966	0.352310340158586
22.968	0.241599846922807
22.97	0.26490731918297
22.972	0.381444680483791
22.974	0.381444680483791
22.976	0.381444680483791
22.978	0.509635777914693
22.98	0.661134347605758
22.982	0.649480611475677
22.984	0.637826875345595
22.986	0.509635777914693
22.988	0.410579020808996
22.99	0.311522263703299
22.992	0.649480611475677
22.994	0.509635777914693
22.996	0.422232756939077
22.998	0.334829735963464
23	0.649480611475677
23.002	0.381444680483791
23.004	0.113408749491905
23.006	0.183331166272396
23.008	-0.0380898201991611
23.01	0.189158034337438
23.012	0.416405888874036
23.014	0.171677430142315
23.016	0.0551400688414955
23.018	-0.00662473264794004
23.02	-0.0695549077503821
23.022	-0.131319709239818
23.024	0.0667938049715762
23.026	0.26490731918297
23.028	-0.0847047647194886
23.03	-0.282818278930882
23.032	-0.174438532921121
23.034	-0.067224160524366
23.036	-0.14880031343494
23.038	-0.237368708023563
23.04	0.0434863327114132
23.042	-0.247857070540637
23.044	-0.152296434273964
23.046	-0.271164542800802
23.048	-0.237368708023563
23.05	-0.0951931272365628
23.052	-0.173273159308111
23.054	-0.214061235763398
23.056	-0.205903620472342
23.058	-0.068389534137374
23.06	-0.0870355119455047
23.062	0.0866051563927165
23.064	-0.190753763503236
23.066	0.0854397827797085
23.068	-0.0648934132983498
23.07	-0.0718856549763982
23.072	-0.0613972924593256
23.074	-0.193084510729252
23.076	-0.161619423178031
23.078	-0.162784796791039
23.08	-0.184926895438195
23.082	-0.141808071756892
23.084	-0.208234367698358
23.086	-0.121996720335752
23.088	-0.14880031343494
23.09	-0.180265400986161
23.092	-0.13598120369185
23.094	-0.0800432702674563
23.096	-0.20706899408535
23.098	-0.166280917630063
23.1	-0.0835393911064805
23.102	0.106416507813855
23.104	-0.067224160524366
23.106	-0.309621872030073
23.108	-0.0916970063975386
23.11	-0.138311950917866
23.112	-0.0695549077503821
23.114	0.0831090355536923
23.116	0.0108558715471826
23.118	-0.0707202813633917
23.12	-0.101019995301605
23.122	-0.130154335626808
23.124	0.107581881426863
23.126	0.0528093216154794
23.128	0.0353287174203552
23.13	0.0166827396122245
23.132	0.0691245521975924
23.134	0.147204584269142
23.136	0.128558606461012
23.138	0.10991262865288
23.14	-0.0567357980072918
23.142	0.0225096076772649
23.144	0.031832596581331
23.146	0.0411555854853955
23.148	0.0574708160675117
23.15	0.0959281452967827
23.152	0.13555084813906
23.154	0.0574708160675117
23.156	0.0656284313585681
23.158	-0.0718856549763982
23.16	-0.209399741311366
23.162	0.331333615124438
23.164	0.0236749812902729
23.166	0.133220100913044
23.168	0.242765220535815
23.17	0.40125603190493
23.172	0.585385062760225
23.174	0.425728877778103
23.176	0.267238066408986
23.178	0.274230308087036
23.18	0.184496539885405
23.182	0.241599846922807
23.184	0.298703153960209
23.186	0.497982041784611
23.188	0.362798702675661
23.19	0.513131898753717
23.192	0.663465094831776
23.194	0.520124140431767
23.196	0.425728877778103
23.198	0.33016824151143
23.2	-0.0532396771682676
23.202	-0.0870355119455047
23.204	0.10991262865288
23.206	0.306860769251267
23.208	0.184496539885405
23.21	0.0061943770951503
23.212	0.0749514202626343
23.214	0.143708463430118
23.216	0.432721119456151
23.218	0.0691245521975924
23.22	0.107581881426863
23.222	0.146039210656134
23.224	0.32434137344639
23.226	-0.00312861180891427
23.228	0.0842744091666988
23.23	0.171677430142315
23.232	0.256749703891914
23.234	0.361633329062651
23.236	0.363964076288667
23.238	0.365129449901677
23.24	0.402421405517938
23.242	0.560912216887054
23.244	0.719403028256169
23.246	0.0131866187731987
23.248	0.432721119456151
23.25	0.489824426493554
23.252	0.548093107143964
23.254	0.475839943137454
23.256	0.580723568308193
23.258	0.630834633667545
23.26	0.67978032541389
23.262	0.726395269934218
