Age	Paleotemperature	Humans
17.108	0.807971422844792	0
17.11	0.921012663306587	0
17.112	0.720568401869177	0
17.114	0.518958766818758	0
17.116	0.318514505381348	0
17.118	0.417571262487045	0
17.12	0.517793393205751	0
17.122	0.507305030688677	0
17.124	0.497982041784611	0
17.126	0.487493679267537	0
17.128	0.344152724867528	0
17.13	0.20081177046752	0
17.132	0.197315649628496	0
17.134	0.19381952878947	0
17.136	0.190323407950446	0
17.138	0.294041659508177	0
17.14	0.397759911065906	0
17.142	0.501478162623635	0
17.144	0.541100865465914	0
17.146	0.581888941921201	0
17.148	0.46651695423339	0
17.15	0.352310340158586	0
17.152	0.296372406734193	0
17.154	0.241599846922807	0
17.156	0.185661913498413	0
17.158	0.280057176152077	0
17.16	0.375617812418749	0
17.162	0.377948559644767	0
17.164	0.380279306870783	0
17.166	0.382610054096799	0
17.168	0.435051866682167	0
17.17	0.488659052880545	0
17.172	0.488659052880545	0
17.174	0.489824426493554	0
17.176	0.489824426493554	0
17.178	0.312687637316307	0
17.18	0.409413647195988	0
17.182	0.506139657075667	0
17.184	0.60170029334234	0
17.186	0.698426303222021	0
17.188	0.763687225550481	0
17.19	0.828948147878939	0
17.192	0.168181309303289	0
17.194	0.417571262487045	0
17.196	0.6669612156708	0
17.198	0.655307479540717	0
17.2	0.643653743410635	0
17.202	0.633165380893561	0
17.204	0.62151164476348	0
17.206	0.609857908633398	0
17.208	0.598204172503316	0
17.21	0.586550436373234	0
17.212	0.576062073856161	0
17.214	0.564408337726077	0
17.216	0.552754601595996	0
17.218	0.541100865465914	0
17.22	0.529447129335832	0
17.222	0.518958766818758	0
17.224	0.507305030688677	0
17.226	0.495651294558595	0
17.228	0.483997558428512	0
17.23	0.473509195911438	0
17.232	0.461855459781357	0
17.234	0.450201723651274	0
17.236	0.438547987521193	0
17.238	0.426894251391111	0
17.24	0.416405888874036	0
17.242	0.404752152743954	0
17.244	0.393098416613873	0
17.246	0.521289514044774	0
17.248	0.32317599983338	0
17.25	0.235772978857767	0
17.252	0.148369957882151	0
17.254	0.218292374662643	0
17.256	0.20081177046752	0
17.258	0.183331166272396	0
17.26	0.288214791443135	0
17.262	0.241599846922807	0
17.264	0.305695395638257	0
17.266	0.369790944353709	0
17.268	0.451367097264283	0
17.27	0.422232756939077	0
17.272	0.393098416613873	0
17.274	0.334829735963464	0
17.276	0.463020833394364	0
17.278	0.480501437589488	0
17.28	0.497982041784611	0
17.282	0.509635777914693	0
17.284	0.369790944353709	0
17.286	0.433886493069161	0
17.288	0.497982041784611	0
17.29	0.672788083735842	0
17.292	0.713576160191127	0
17.294	0.754364236646414	0
17.296	1.01074643150822	0
17.298	1.11563005667896	0
17.3	1.13311066087408	0
17.302	1.1505912650692	0
17.304	0.923343410532603	0
17.306	0.696095555996005	0
17.308	0.363964076288667	0
17.31	0.031832596581331	0
17.312	0.0901012772317408	0
17.314	0.148369957882151	0
17.316	0.238103726083783	0
17.318	0.326672120672406	0
17.32	0.416405888874036	0
17.322	0.375617812418749	0
17.324	0.334829735963464	0
17.326	0.235772978857767	0
17.328	0.136716221752068	0
17.33	0.148369957882151	0
17.332	0.160023694012233	0
17.334	0.218292374662643	0
17.336	0.276561055313052	0
17.338	0.34298735125452	0
17.34	0.40824827358298	0
17.342	0.474674569524446	0
17.344	0.398925284678914	0
17.346	0.32317599983338	0
17.348	0.247426714987847	0
17.35	0.171677430142315	0
17.352	0.136716221752068	0
17.354	0.101755013361823	0
17.356	0.101755013361823	0
17.358	0.101755013361823	0
17.36	0.133220100913044	0
17.362	0.163519814851257	0
17.364	0.19498490240248	0
17.366	0.136716221752068	0
17.368	0.0784475411016585	0
17.37	0.212465506597602	0
17.372	0.346483472093544	0
17.374	0.474674569524446	0
17.376	0.602865666955348	0
17.378	0.602865666955348	0
17.38	0.602865666955348	0
17.382	0.602865666955348	0
17.384	0.55625072243502	0
17.386	0.509635777914693	0
17.388	0.375617812418749	0
17.39	0.241599846922807	0
17.392	0.480501437589488	0
17.394	0.719403028256169	0
17.396	0.771844840841537	0
17.398	0.824286653426906	0
17.4	0.766017972776497	0
17.402	0.707749292126087	0
17.404	0.649480611475677	0
17.406	0.609857908633398	0
17.408	0.570235205791119	0
17.41	0.53061250294884	0
17.412	0.490989800106561	0
17.414	0.451367097264283	0
17.416	0.47933606397648	0
17.418	0.508470404301685	0
17.42	0.536439371013882	0
17.422	0.366294823514683	0
17.424	0.197315649628496	0
17.426	0.146039210656134	0
17.428	0.093597398070765	0
17.43	0.297537780347201	0
17.432	0.502643536236643	0
17.434	0.524785634883799	0
17.436	0.548093107143964	0
17.438	0.570235205791119	0
17.44	0.351144966545577	0
17.442	0.132054727300036	0
17.444	0.304530022025249	0
17.446	0.475839943137454	0
17.448	0.618015523924455	0
17.45	0.760191104711455	0
17.452	0.75086811580739	0
17.454	0.740379753290316	0
17.456	0.731056764386251	0
17.458	0.862743982656177	0
17.46	0.691434061543972	0
17.462	0.520124140431767	0
17.464	0.415240515261028	0
17.466	0.31035689009029	0
17.468	0.47234382229843	0
17.47	0.634330754506571	0
17.472	0.381444680483791	0
17.474	0.128558606461012	0
17.476	0.0807782883276762	0
17.478	0.218292374662643	0
17.48	0.355806460997611	0
17.482	0.319679878994356	0
17.484	0.283553296991102	0
17.486	0.457193965329324	0
17.488	0.632000007280554	0
17.49	0.557416096048029	0
17.492	0.482832184815504	0
17.494	0.552754601595996	0
17.496	0.622677018376488	0
17.498	0.61451940308543	0
17.5	0.606361787794374	0
17.502	0.767183346389505	0
17.504	0.928004904984636	0
17.506	0.260245824730938	0
17.508	0.341821977641512	0
17.51	0.424563504165095	0
17.512	0.53760474462689	0
17.514	0.649480611475677	0
17.516	0.651811358701693	0
17.518	0.654142105927709	0
17.52	0.504974283462661	0
17.522	0.355806460997611	0
17.524	0.523620261270791	0
17.526	0.691434061543972	0
17.528	0.640157622571611	0
17.53	0.590046557212258	0
17.532	0.699591676835029	0
17.534	0.8091367964578	0
17.536	0.480501437589488	0
17.538	0.403586779130946	0
17.54	0.326672120672406	0
17.542	0.383775427709807	0
17.544	0.439713361134201	0
17.546	0.363964076288667	0
17.548	0.288214791443135	0
17.55	0.47933606397648	0
17.552	0.670457336509824	0
17.554	0.657638226766734	0
17.556	0.644819117023645	0
17.558	0.684441819865922	0
17.56	0.722899149095193	0
17.562	0.502643536236643	0
17.564	0.511966525140709	0
17.566	0.521289514044774	0
17.568	0.746206621355358	0
17.57	0.972289102278949	0
17.572	0.954808498083824	0
17.574	0.93849326750171	0
17.576	0.887216828529349	0
17.578	0.835940389556989	0
17.58	0.811467543683816	0
17.582	0.785829324197635	0
17.584	0.877893839625284	0
17.586	0.971123728665939	0
17.588	0.862743982656177	0
17.59	0.754364236646414	0
17.592	0.645984490636651	0
17.594	0.49215517371957	0
17.596	0.33716048318948	0
17.598	0.183331166272396	0
17.6	0.18100041904638	0
17.602	0.178669671820364	0
17.604	0.176338924594347	0
17.606	0.26607269279598	0
17.608	0.355806460997611	0
17.61	0.445540229199241	0
17.612	0.53061250294884	0
17.614	0.616850150311448	0
17.616	0.703087797674055	0
17.618	0.789325445036661	0
17.62	0.757860357485439	0
17.622	0.727560643547226	0
17.624	0.696095555996005	0
17.626	0.591211930825267	0
17.628	0.486328305654529	0
17.63	0.381444680483791	0
17.632	0.377948559644767	0
17.634	0.373287065192733	0
17.636	0.369790944353709	0
17.638	0.447870976425257	0
17.64	0.524785634883799	0
17.642	0.602865666955348	0
17.644	0.629669260054537	0
17.646	0.657638226766734	0
17.648	0.684441819865922	0
17.65	0.684441819865922	0
17.652	0.684441819865922	0
17.654	0.684441819865922	0
17.656	0.797483060327718	0
17.658	0.909358927176505	0
17.66	1.0224001676383	0
17.662	1.01890404679928	0
17.664	1.01657329957326	0
17.666	1.01307717873424	0
17.668	1.01074643150822	0
17.67	0.889547575755366	0
17.672	0.768348720002513	0
17.674	0.647149864249661	0
17.676	0.525951008496808	0
17.678	0.404752152743954	0
17.68	0.486328305654529	0
17.682	0.567904458565103	0
17.684	0.649480611475677	0
17.686	0.731056764386251	0
17.688	0.721733775482185	0
17.69	0.713576160191127	0
17.692	0.705418544900071	0
17.694	0.696095555996005	0
17.696	0.699591676835029	0
17.698	0.701922424061045	0
17.7	0.705418544900071	0
17.702	0.707749292126087	0
17.704	0.642488369797627	0
17.706	0.577227447469167	0
17.708	0.511966525140709	0
17.71	0.446705602812249	0
17.712	0.381444680483791	0
17.714	0.361633329062651	0
17.716	0.340656604028504	0
17.718	0.320845252607364	0
17.72	0.299868527573217	0
17.722	0.280057176152077	0
17.724	0.25908045111793	0
17.726	0.238103726083783	0
17.728	0.218292374662643	0
17.73	0.232276858018741	0
17.732	0.247426714987847	0
17.734	0.262576571956954	0
17.736	0.276561055313052	0
17.738	0.363964076288667	0
17.74	0.451367097264283	0
17.742	0.538770118239898	0
17.744	0.626173139215513	0
17.746	0.649480611475677	0
17.748	0.672788083735842	0
17.75	0.696095555996005	0
17.752	0.719403028256169	0
17.754	0.699591676835029	0
17.756	0.678614951800882	0
17.758	0.658803600379742	0
17.76	0.637826875345595	0
17.762	0.600534919729332	0
17.764	0.562077590500061	0
17.766	0.523620261270791	0
17.768	0.486328305654529	0
17.77	0.447870976425257	0
17.772	0.410579020808996	0
17.774	0.373287065192733	0
17.776	0.334829735963464	0
17.778	0.428059625004119	0
17.78	0.521289514044774	0
17.782	0.61451940308543	0
17.784	0.707749292126087	0
17.786	0.661134347605758	0
17.788	0.61451940308543	0
17.79	0.567904458565103	0
17.792	0.521289514044774	0
17.794	0.548093107143964	0
17.796	0.576062073856161	0
17.798	0.602865666955348	0
17.8	0.687937940704948	0
17.802	0.771844840841537	0
17.804	0.856917114591136	0
17.806	0.940824014727726	0
17.808	0.862743982656177	0
17.81	0.783498576971619	0
17.812	0.705418544900071	0
17.814	0.626173139215513	0
17.816	0.553919975209004	0
17.818	0.480501437589488	0
17.82	0.40824827358298	0
17.822	0.334829735963464	0
17.824	0.393098416613873	0
17.826	0.451367097264283	0
17.828	0.509635777914693	0
17.83	0.567904458565103	0
17.832	0.553919975209004	0
17.834	0.538770118239898	0
17.836	0.523620261270791	0
17.838	0.509635777914693	0
17.84	0.527116382109816	0
17.842	0.544596986304938	0
17.844	0.562077590500061	0
17.846	0.579558194695185	0
17.848	0.591211930825267	0
17.85	0.602865666955348	0
17.852	0.61451940308543	0
17.854	0.626173139215513	0
17.856	0.637826875345595	0
17.858	0.649480611475677	0
17.86	0.661134347605758	0
17.862	0.672788083735842	0
17.864	0.623842391989496	0
17.866	0.573731326630143	0
17.868	0.523620261270791	0
17.87	0.474674569524446	0
17.872	0.384940801322815	0
17.874	0.296372406734193	0
17.876	0.20663863853256	0
17.878	0.144873837043126	0
17.88	0.0842744091666988	0
17.882	0.0225096076772649	0
17.884	-0.0380898201991611	0
17.886	-0.0147823479389981	0
17.888	0.00852512432116644	0
17.89	0.031832596581331	0
17.892	0.0551400688414955	0
17.894	-0.00312861180891427	0
17.896	-0.0613972924593256	0
17.898	-0.119665973109735	0
17.9	0.0982588925227988	0
17.902	0.315018384542323	0
17.904	0.532943250174858	0
17.906	0.527116382109816	0
17.908	0.521289514044774	0
17.91	0.515462645979733	0
17.912	0.509635777914693	0
17.914	0.439713361134201	0
17.916	0.369790944353709	0
17.918	0.299868527573217	0
17.92	0.28471867060411	0
17.922	0.268403440021996	0
17.924	0.253253583052889	0
17.926	0.305695395638257	0
17.928	0.358137208223627	0
17.93	0.410579020808996	0
17.932	0.463020833394364	0
17.934	0.419902009713061	0
17.936	0.377948559644767	0
17.938	0.334829735963464	0
17.94	0.396594537452898	0
17.942	0.45952471255534	0
17.944	0.521289514044774	0
17.946	0.486328305654529	0
17.948	0.451367097264283	0
17.95	0.416405888874036	0
17.952	0.381444680483791	0
17.954	0.46651695423339	0
17.956	0.552754601595996	0
17.958	0.637826875345595	0
17.96	0.594708051664292	0
17.962	0.552754601595996	0
17.964	0.509635777914693	0
17.966	0.509635777914693	0
17.968	0.509635777914693	0
17.97	0.509635777914693	0
17.972	0.509635777914693	0
17.974	0.583054315534209	0
17.976	0.657638226766734	0
17.978	0.731056764386251	0
17.98	0.757860357485439	0
17.982	0.785829324197635	0
17.984	0.812632917296824	0
17.986	0.746206621355358	0
17.988	0.680945699026898	0
17.99	0.61451940308543	0
17.992	0.404752152743954	0
17.994	0.19498490240248	0
17.996	0.140212342591092	0
17.998	0.0866051563927165	0
18	0.031832596581331	0
18.002	0.113408749491905	0
18.004	0.19498490240248	0
18.006	0.261411198343946	0
18.008	0.326672120672406	0
18.01	0.393098416613873	0
18.012	0.381444680483791	0
18.014	0.369790944353709	0
18.016	0.358137208223627	0
18.018	0.403586779130946	0
18.02	0.450201723651274	0
18.022	0.495651294558595	0
18.024	0.541100865465914	0
18.026	0.587715809986242	0
18.028	0.633165380893561	0
18.03	0.67978032541389	0
18.032	0.725229896321209	0
18.034	0.770679467228529	0
18.036	0.817294411748858	0
18.038	0.862743982656177	0
18.04	0.637826875345595	0
18.042	0.411744394422004	0
18.044	0.482832184815504	0
18.046	0.552754601595996	0
18.048	0.623842391989496	0
18.05	0.727560643547226	0
18.052	0.830113521491948	0
18.054	0.933831773049678	0
18.056	0.997927321765129	0
18.058	1.06202287048058	0
18.06	0.972289102278949	0
18.062	0.881389960464308	0
18.064	0.790490818649669	0
18.066	0.700757050448038	0
18.068	0.676284204574864	0
18.07	0.651811358701693	0
18.072	0.627338512828521	0
18.074	0.640157622571611	0
18.076	0.651811358701693	0
18.078	0.664630468444784	0
18.08	0.677449578187874	0
18.082	0.562077590500061	0
18.084	0.446705602812249	0
18.086	0.331333615124438	0
18.088	0.32317599983338	0
18.09	0.315018384542323	0
18.092	0.305695395638257	0
18.094	0.297537780347201	0
18.096	0.299868527573217	0
18.098	0.303364648412241	0
18.1	0.305695395638257	0
18.102	0.309191516477283	0
18.104	0.410579020808996	0
18.106	0.510801151527701	0
18.108	0.612188655859414	0
18.11	0.628503886441529	0
18.112	0.644819117023645	0
18.114	0.659968973992751	0
18.116	0.676284204574864	0
18.118	0.5958734252773	0
18.12	0.516628019592742	0
18.122	0.436217240295177	0
18.124	0.403586779130946	0
18.126	0.370956317966717	0
18.128	0.339491230415496	0
18.13	0.306860769251267	0
18.132	0.27889180253907	0
18.134	0.249757462213864	0
18.136	0.221788495501667	0
18.138	0.228780737179717	0
18.14	0.234607605244757	0
18.142	0.241599846922807	0
18.144	0.248592088600856	0
18.146	0.246261341374839	0
18.148	0.245095967761831	0
18.15	0.242765220535815	0
18.152	0.241599846922807	0
18.154	0.367460197127693	0
18.156	0.494485920945587	0
18.158	0.620346271150471	0
18.16	0.515462645979733	0
18.162	0.410579020808996	0
18.164	0.305695395638257	0
18.166	0.304530022025249	0
18.168	0.303364648412241	0
18.17	0.302199274799233	0
18.172	0.347648845706552	0
18.174	0.39426379022688	0
18.176	0.439713361134201	0
18.178	0.446705602812249	0
18.18	0.452532470877291	0
18.182	0.45952471255534	0
18.184	0.46651695423339	0
18.186	0.488659052880545	0
18.188	0.510801151527701	0
18.19	0.532943250174858	0
18.192	0.457193965329324	0
18.194	0.381444680483791	0
18.196	0.305695395638257	0
18.198	0.306860769251267	0
18.2	0.306860769251267	0
18.202	0.308026142864273	0
18.204	0.302199274799233	0
18.206	0.297537780347201	0
18.208	0.291710912282159	0
18.21	0.285884044217118	0
18.212	0.423398130552086	0
18.214	0.559746843274045	0
18.216	0.697260929609013	0
18.218	0.814963664522842	0
18.22	0.933831773049678	0
18.222	1.05153450796351	0
18.224	0.93266639943667	0
18.226	0.814963664522842	0
18.228	0.696095555996005	0
18.23	0.770679467228529	0
18.232	0.845263378461055	0
18.234	0.919847289693579	0
18.236	0.841767257622029	0
18.238	0.763687225550481	0
18.24	0.68560719347893	0
18.242	0.607527161407382	0
18.244	0.567904458565103	0
18.246	0.529447129335832	0
18.248	0.489824426493554	0
18.25	0.600534919729332	0
18.252	0.711245412965111	0
18.254	0.82195590620089	0
18.256	0.630834633667545	0
18.258	0.439713361134201	0
18.26	0.248592088600856	0
18.262	0.253253583052889	0
18.264	0.257915077504922	0
18.266	0.263741945569964	0
18.268	0.268403440021996	0
18.27	0.302199274799233	0
18.272	0.33599510957647	0
18.274	0.369790944353709	0
18.276	0.234607605244757	0
18.278	0.100589639748815	0
18.28	-0.0345936993601369	0
18.282	0.0819436619406827	0
18.284	0.199646396854512	0
18.286	0.316183758155331	0
18.288	0.31734913176834	0
18.29	0.318514505381348	0
18.292	0.320845252607364	0
18.294	0.322010626220373	0
18.296	0.298703153960209	0
18.298	0.275395681700044	0
18.3	0.25208820943988	0
18.302	0.31035689009029	0
18.304	0.369790944353709	0
18.306	0.428059625004119	0
18.308	0.351144966545577	0
18.31	0.274230308087036	0
18.312	0.197315649628496	0
18.314	0.316183758155331	0
18.316	0.436217240295177	0
18.318	0.555085348822012	0
18.32	0.597038798890308	0
18.322	0.638992248958603	0
18.324	0.680945699026898	0
18.326	0.722899149095193	0
18.328	0.669291962896816	0
18.33	0.615684776698438	0
18.332	0.562077590500061	0
18.334	0.40708289996997	0
18.336	0.250922835826873	0
18.338	0.212465506597602	0
18.34	0.172842803755323	0
18.342	0.134385474526052	0
18.344	0.094762771683773	0
18.346	0.056305442454502	0
18.348	0.0166827396122245	0
18.35	0.0621323105195439	0
18.352	0.107581881426863	0
18.354	0.153031452334183	0
18.356	0.197315649628496	0
18.358	0.242765220535815	0
18.36	0.288214791443135	0
18.362	0.243930594148823	0
18.364	0.198481023241504	0
18.366	0.154196825947192	0
18.368	0.0807782883276762	0
18.37	0.00735975070815837	0
18.372	0.0889359036187327	0
18.374	0.171677430142315	0
18.376	0.212465506597602	0
18.378	0.253253583052889	0
18.38	0.250922835826873	0
18.382	0.248592088600856	0
18.384	0.288214791443135	0
18.386	0.327837494285414	0
18.388	0.165850562077273	0
18.39	0.00386362986913416	0
18.392	-0.158123302339005	0
18.394	-0.0823740174934724	0
18.396	-0.00662473264794004	0
18.398	0.0691245521975924	0
18.4	0.121566364782962	0
18.402	0.174008177368331	0
18.404	0.222953869114676	0
18.406	0.27189956086102	0
18.408	0.319679878994356	0
18.41	0.368625570740701	0
18.412	0.417571262487045	0
18.414	0.40125603190493	0
18.416	0.384940801322815	0
18.418	0.368625570740701	0
18.42	0.33016824151143	0
18.422	0.291710912282159	0
18.424	0.253253583052889	0
18.426	0.386106174935823	0
18.428	0.518958766818758	0
18.43	0.585385062760225	0
18.432	0.652976732314701	0
18.434	0.719403028256169	0
18.436	0.571400579404127	0
18.438	0.424563504165095	0
18.44	0.276561055313052	0
18.442	0.326672120672406	0
18.444	0.377948559644767	0
18.446	0.428059625004119	0
18.448	0.454863218103307	0
18.45	0.482832184815504	0
18.452	0.509635777914693	0
18.454	0.320845252607364	0
18.456	0.130889353687028	0
18.458	-0.0579011716203014	0
18.46	-0.0439166882642014	0
18.462	-0.0287668312950949	0
18.464	-0.0147823479389981	0
18.466	0.0819436619406827	0
18.468	0.179835045433373	0
18.47	0.276561055313052	0
18.472	0.309191516477283	0
18.474	0.340656604028504	0
18.476	0.373287065192733	0
18.478	0.27189956086102	0
18.48	0.169346682916299	0
18.482	0.0679591785845858	0
18.484	0.0574708160675117	0
18.486	0.0481478271634455	0
18.488	0.0376594646463713	0
18.49	0.0481478271634455	0
18.492	0.0598015632935278	0
18.494	0.070289925810602	0
18.496	0.243930594148823	0
18.498	0.416405888874036	0
18.5	0.590046557212258	0
18.502	0.490989800106561	0
18.504	0.393098416613873	0
18.506	0.294041659508177	0
18.508	0.253253583052889	0
18.51	0.21363088021061	0
18.512	0.172842803755323	0
18.514	0.20663863853256	0
18.516	0.241599846922807	0
18.518	0.275395681700044	0
18.52	0.432721119456151	0
18.522	0.590046557212258	0
18.524	0.747371994968366	0
18.526	0.609857908633398	0
18.528	0.47234382229843	0
18.53	0.490989800106561	0
18.532	0.509635777914693	0
18.534	0.435051866682167	0
18.536	0.361633329062651	0
18.538	0.410579020808996	0
18.54	0.458359338942332	0
18.542	0.463020833394364	0
18.544	0.467682327846398	0
18.546	0.47234382229843	0
18.548	0.369790944353709	0
18.55	0.26607269279598	0
18.552	0.243930594148823	0
18.554	0.221788495501667	0
18.556	0.239269099696789	0
18.558	0.256749703891914	0
18.56	0.174008177368331	0
18.562	0.0912666508447488	0
18.564	0.236938352470773	0
18.566	0.382610054096799	0
18.568	0.393098416613873	0
18.57	0.403586779130946	0
18.572	0.41407514164802	0
18.574	0.428059625004119	0
18.576	0.443209481973225	0
18.578	0.532943250174858	0
18.58	0.623842391989496	0
18.582	0.592377304438274	0
18.584	0.562077590500061	0
18.586	0.615684776698438	0
18.588	0.669291962896816	0
18.59	0.442044108360217	0
18.592	0.214796253823618	0
18.594	0.20780401214557	0
18.596	0.20081177046752	0
18.598	0.19381952878947	0
18.6	0.211300132984593	0
18.602	0.228780737179717	0
18.604	0.299868527573217	0
18.606	0.370956317966717	0
18.608	0.288214791443135	0
18.61	0.20663863853256	0
18.612	0.226449989953701	0
18.614	0.246261341374839	0
18.616	0.192654155176462	0
18.618	0.137881595365076	0
18.62	0.144873837043126	0
18.622	0.153031452334183	0
18.624	0.160023694012233	0
18.626	0.329002867898422	0
18.628	0.497982041784611	0
18.63	0.431555745843143	0
18.632	0.366294823514683	0
18.634	0.295207033121183	0
18.636	0.222953869114676	0
18.638	0.249757462213864	0
18.64	0.275395681700044	0
18.642	0.41407514164802	0
18.644	0.553919975209004	0
18.646	0.549258480756971	0
18.648	0.544596986304938	0
18.65	0.539935491852906	0
18.652	0.473509195911438	0
18.654	0.40708289996997	0
18.656	0.363964076288667	0
18.658	0.320845252607364	0
18.66	0.367460197127693	0
18.662	0.415240515261028	0
18.664	0.461855459781357	0
18.666	0.509635777914693	0
18.668	0.55625072243502	0
18.67	0.604031040568358	0
18.672	0.650645985088685	0
18.674	0.698426303222021	0
18.676	0.745041247742348	0
18.678	0.792821565875685	0
18.68	0.839436510396013	0
18.682	0.775340961680563	0
18.684	0.712410786578119	0
18.686	0.374452438805741	0
18.688	0.0364940910333633	0
18.69	0.163519814851257	0
18.692	0.291710912282159	0
18.694	0.291710912282159	0
18.696	0.292876285895167	0
18.698	0.26490731918297	0
18.7	0.238103726083783	0
18.702	0.210134759371586	0
18.704	0.20663863853256	0
18.706	0.203142517693536	0
18.708	0.228780737179717	0
18.71	0.255584330278906	0
18.712	0.500312789010627	0
18.714	0.745041247742348	0
18.716	0.793986939488693	0
18.718	0.841767257622029	0
18.72	0.890712949368374	0
18.722	0.86740547710821	0
18.724	0.842932631235039	0
18.726	0.819625158974874	0
18.728	0.802144554779752	0
18.73	0.783498576971619	0
18.732	0.766017972776497	0
18.734	0.633165380893561	0
18.736	0.500312789010627	0
18.738	0.367460197127693	0
18.74	0.678614951800882	0
18.742	0.990935080087079	0
18.744	0.67978032541389	0
18.746	0.369790944353709	0
18.748	0.0586361896805197	0
18.75	0.263741945569964	0
18.752	0.467682327846398	0
18.754	0.672788083735842	0
18.756	0.690268687930964	0
18.758	0.708914665739095	0
18.76	0.726395269934218	0
18.762	0.707749292126087	0
18.764	0.689103314317955	0
18.766	0.670457336509824	0
18.768	0.632000007280554	0
18.77	0.594708051664292	0
18.772	0.55625072243502	0
18.774	0.642488369797627	0
18.776	0.727560643547226	0
18.778	0.813798290909832	0
18.78	0.732222137999258	0
18.782	0.649480611475677	0
18.784	0.567904458565103	0
18.786	0.528281755722824	0
18.788	0.489824426493554	0
18.79	0.450201723651274	0
18.792	0.574896700243151	0
18.794	0.700757050448038	0
18.796	0.825452027039914	0
18.798	0.789325445036661	0
18.8	0.752033489420398	0
18.802	0.715906907417143	0
18.804	0.645984490636651	0
18.806	0.577227447469167	0
18.808	0.507305030688677	0
18.81	0.486328305654529	0
18.812	0.46535158062038	0
18.814	0.444374855586233	0
18.816	0.525951008496808	0
18.818	0.606361787794374	0
18.82	0.687937940704948	0
18.822	0.644819117023645	0
18.824	0.60170029334234	0
18.826	0.558581469661037	0
18.828	0.659968973992751	0
18.83	0.762521851937472	0
18.832	0.863909356269186	0
18.834	0.782333203358611	0
18.836	0.701922424061045	0
18.838	0.620346271150471	0
18.84	0.531777876561848	0
18.842	0.442044108360217	0
18.844	0.280057176152077	0
18.846	0.118070243943938	0
18.848	-0.0439166882642014	0
18.85	0.105251134200847	0
18.852	0.253253583052889	0
18.854	0.402421405517938	0
18.856	0.389602295774848	0
18.858	0.377948559644767	0
18.86	0.471178448685422	0
18.862	0.564408337726077	0
18.864	0.657638226766734	0
18.866	0.649480611475677	0
18.868	0.641322996184619	0
18.87	0.633165380893561	0
18.872	0.474674569524446	0
18.874	0.316183758155331	0
18.876	0.289380165056143	0
18.878	0.263741945569964	0
18.88	0.236938352470773	0
18.882	0.184496539885405	0
18.884	0.132054727300036	0
18.886	0.155362199560199	0
18.888	0.178669671820364	0
18.89	0.184496539885405	0
18.892	0.191488781563454	0
18.894	0.197315649628496	0
18.896	0.201977144080528	0
18.898	0.20780401214557	0
18.9	0.212465506597602	0
18.902	0.232276858018741	0
18.904	0.250922835826873	0
18.906	0.302199274799233	0
18.908	0.353475713771594	0
18.91	0.404752152743954	0
18.912	0.397759911065906	0
18.914	0.391933043000864	0
18.916	0.384940801322815	0
18.918	0.374452438805741	0
18.92	0.362798702675661	0
18.922	0.370956317966717	0
18.924	0.379113933257774	0
18.926	0.387271548548832	0
18.928	0.298703153960209	0
18.93	0.210134759371586	0
18.932	0.242765220535815	0
18.934	0.276561055313052	0
18.936	0.309191516477283	0
18.938	0.245095967761831	0
18.94	0.18100041904638	0
18.942	0.11690487033093	0
18.944	0.175173550981339	0
18.946	0.232276858018741	0
18.948	0.227615363566709	0
18.95	0.224119242727683	0
18.952	0.219457748275651	0
18.954	0.240434473309799	0
18.956	0.260245824730938	0
18.958	0.281222549765086	0
18.96	0.345318098480536	0
18.962	0.409413647195988	0
18.964	0.389602295774848	0
18.966	0.369790944353709	0
18.968	0.34997959293257	0
18.97	0.435051866682167	0
18.972	0.521289514044774	0
18.974	0.531777876561848	0
18.976	0.54343161269193	0
18.978	0.553919975209004	0
18.98	0.594708051664292	0
18.982	0.634330754506571	0
18.984	0.675118830961858	0
18.986	0.571400579404127	0
18.988	0.467682327846398	0
18.99	0.391933043000864	0
18.992	0.31734913176834	0
18.994	0.241599846922807	0
18.996	0.211300132984593	0
18.998	0.18100041904638	0
19	0.150700705108167	0
19.002	0.0970935189097892	0
19.004	0.0434863327114132	0
19.006	0.111078002265889	0
19.008	0.177504298207355	0
19.01	0.245095967761831	0
19.012	0.177504298207355	0
19.014	0.10991262865288	0
19.016	0.0423209590984052	0
19.018	0.139046968978086	0
19.02	0.234607605244757	0
19.022	0.27189956086102	0
19.024	0.308026142864273	0
19.026	0.345318098480536	0
19.028	0.375617812418749	0
19.03	0.405917526356964	0
19.032	0.47933606397648	0
19.034	0.552754601595996	0
19.036	0.626173139215513	0
19.038	0.532943250174858	0
19.04	0.439713361134201	0
19.042	0.346483472093544	0
19.044	0.311522263703299	0
19.046	0.275395681700044	0
19.048	0.189158034337438	0
19.05	0.102920386974831	0
19.052	0.102920386974831	0
19.054	0.102920386974831	0
19.056	-0.0439166882642014	0
19.058	-0.190753763503236	0
19.06	-0.155792555112989	0
19.062	-0.152296434273964	0
19.064	-0.149965687047948	0
19.066	0.0446517063244213	0
19.068	0.239269099696789	0
19.07	0.215961627436626	0
19.072	0.192654155176462	0
19.074	0.269568813635004	0
19.076	0.346483472093544	0
19.078	0.204307891306544	0
19.08	0.203142517693536	0
19.082	0.203142517693536	0
19.084	0.192654155176462	0
19.086	0.183331166272396	0
19.088	0.261411198343946	0
19.09	0.338325856802486	0
19.092	0.290545538669151	0
19.094	0.242765220535815	0
